what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1604852588455
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1604852588457
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1604852588459
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1604852588460
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1604852588462
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1604852588463
os,sysinfo,,,"win32",1604852588469
arch,sysinfo,,,"x86",1604852588469
ws,sysinfo,,,"win32",1604852588469
locale,sysinfo,,,"fr_FR",1604852588469
processors,sysinfo,,,"4",1604852588469
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1604852588469
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1604852588469
java.specification.name,sysinfo,,,"Java Platform API Specification",1604852588469
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604852588469
java.specification.version,sysinfo,,,"1.6",1604852588469
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1604852588469
java.version,sysinfo,,,"1.6.0_23",1604852588469
java.vm.info,sysinfo,,,"mixed mode",1604852588469
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1604852588469
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1604852588469
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604852588469
java.vm.specification.version,sysinfo,,,"1.0",1604852588469
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1604852588469
java.vm.version,sysinfo,,,"19.0-b09",1604852588469
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1604852588566
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1604852588582
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1604852588812
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1604852588843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852592130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852597701
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1604852600439
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1604852600470
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604852600662
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1604852600961
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1604852601036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852604683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852640217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852645100
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1604852649562
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1604852652532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852665919
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604852670328
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1604852673855
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1604852674543
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852674602
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1604852674630
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852674793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1604852676260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1604852678162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1604852679096
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604852696267
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1604852696564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852698589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852734353
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852737594
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852737995
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852738101
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852739613
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852742872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1604852753766
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852755982
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852762129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1604852800318
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604852803301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1604852808633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1604852817967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1604852818903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852840855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852892666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852915007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852927343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1604852938443
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604852950467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852952808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852960520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852961436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852965839
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1604852991830
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1604852991841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852994915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604852998622
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1604853006284
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1604853016887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853017294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853032094
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1604853032126
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1604853035957
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1604853035958
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604853037715
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1604853038121
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1604853038152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853058281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853665658
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604853671128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853672194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853681768
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604853681772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853682968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853683374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853684382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853684480
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604853693711
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604853697946
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604853705310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853791501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853916632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853920470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853930086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853930927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604853935313
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604853949112
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604853956047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854115531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854121582
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854121639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854122369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854204515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854206979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854853355
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604854855333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854858455
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854864044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854864047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854869957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854875468
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854887305
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604854890322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854892982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854896876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854905924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854910136
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1604854910982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854915065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854923869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854927409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854931559
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854935523
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1604854936752
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1604854936824
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604854938565
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604854948132
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604854960376
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854964901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854965697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854966158
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604854966183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854967176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854978107
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604854978676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1604854979811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1604854980453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604854984863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855020324
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604855056078
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604855057394
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604855057524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1604855058911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1604855059801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1604855060447
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604855061436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855063451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855103149
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1604855104254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855104803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855108293
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604855111402
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604855115635
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604855122617
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604855201427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1604855204104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855205367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855248340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855333440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855436562
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604855438735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855458161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855460265
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604855460297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855462377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855469860
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604855476977
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604855481238
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604855488138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855504699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855535514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855571744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855572834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604855575663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856105357
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604856117792
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604856124923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856156956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856202878
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604856206536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856224928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856233516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1604856240604
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604856250025
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1604856251743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856276435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856299840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856315046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856319422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856795358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856796895
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1604856797254
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604856797632
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1604856798333
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1604856798372
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1604856798385
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1604856799360
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1604856799361
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1604856799363
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1604856799365
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1604856799714
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1604856799750
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1604856800141
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1604856800141
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1604914631650
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1604914631652
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1604914631654
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1604914631656
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1604914631658
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1604914631661
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1604914631663
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1604914631664
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1604914631667
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1604914631668
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1604914631669
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1604914631671
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1604914631673
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1604914631675
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1604914631677
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1604914631680
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1604914631682
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1604914631684
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1604914631686
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1604914631688
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1604914631690
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1604914631691
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1604914631692
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1604914631694
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1604914631696
