what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1605520601565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520604212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520608255
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1605520609127
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1605520614266
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1605520618032
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1605520624433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520635914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520650644
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1605520650688
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1605520652402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520654076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520669067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520672803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520677127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520726795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520737228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520761498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520770279
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1605520783183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520796828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520851076
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1605520863741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520877529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520908037
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1605520934748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1605520940038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605520966573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521063461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521083920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521113799
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1605521133355
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1605521137547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521153273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521184845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521185993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521187145
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1605521187360
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605521189398
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1605521189988
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1605521190034
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1605521190047
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1605521190989
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1605521190989
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1605521190989
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1605521190989
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1605621241263
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1605621241266
