what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471267304
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471273485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471278594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471285412
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606471287158
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471296957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471310605
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606471316345
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606471319278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471324488
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471326744
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1606471337274
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1606471337454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471400436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471404170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1606471405380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471407488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471409094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471413106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471415825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471434082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471440094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471448673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471453773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471467848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1606471475111
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471487121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471489748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471490861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471490975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471493055
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1606471493078
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1606471493761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1606471494363
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471495249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471498029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471503474
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606471504581
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471510715
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606471515769
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606471518004
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471524303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471599443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471625287
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1606471631188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471641106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471642800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471644655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471649294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471649799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471659557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471659617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471669282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1606471673578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471676541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471903639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1606471914092
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471918510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471921780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471927215
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606471928433
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606471934594
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606471939469
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606471941671
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Cyprien/Documents/GIT/TP_VHDL/NIOS/CPU_NMEA/software/TestNMEA/TestNMEA.elf] return code: 8",1606471948523
error,log,,,"Downloading ELF Process failed",1606471948526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471948612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471953062
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471954399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471956615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471961021
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606471961988
error,log,,,"Cannot initialize the Nios II Console view for use. Byte stream service may still be open by another process like 'nios2-terminal'.",1606471966996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471967041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471979816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471987271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471989336
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1606471989379
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606471991799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471994869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606471999345
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606472000330
error,log,,,"Cannot initialize the Nios II Console view for use. Byte stream service may still be open by another process like 'nios2-terminal'.",1606472005340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472005380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472011594
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606472013093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472017361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472018748
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606472018758
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1606472019042
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472019400
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1606472020131
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606472047078
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1606472047080
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1606472047082
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1606472047084
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1606472047090
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1606472047093
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1606472047095
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1606472047099
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1606472047102
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1606472047103
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1606472047105
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1606472047107
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606472047110
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1606472047113
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1606472047115
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1606472047118
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1606472047120
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1606472047122
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1606472047125
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1606472047127
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1606472047133
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1606472047136
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606472047138
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1606472047140
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1606472047143
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1606472047145
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1606472047149
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1606472047151
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1606472047154
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1606472047156
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606472047159
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1606472047162
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606472047162
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606472047164
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1606472047166
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606472047169
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606472047171
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606472047171
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606472047174
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1606472047177
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1606472047177
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606472047179
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606472047182
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606472047185
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606472047187
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606472047190
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606472047193
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1606472047197
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1606472047200
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606472047201
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1606472047203
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1606472047204
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1606472047204
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1606472047211
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1606472047221
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1606472047224
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1606472047227
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1606472047227
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1606472047232
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1606472047234
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1606472047236
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1606472047237
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1606472047239
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1606472047241
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1606472047242
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1606472047245
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1606472047247
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1606472047249
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1606472047251
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1606472047253
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606472047255
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1606472047258
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606472047259
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606472047263
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1606472047266
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1606472047268
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1606472047270
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1606472047272
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1606472047275
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1606472047278
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1606472047281
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1606472047283
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1606472047284
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1606472047286
os,sysinfo,,,"win32",1606472047292
arch,sysinfo,,,"x86",1606472047292
ws,sysinfo,,,"win32",1606472047292
locale,sysinfo,,,"fr_FR",1606472047292
processors,sysinfo,,,"4",1606472047292
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606472047292
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606472047292
java.specification.name,sysinfo,,,"Java Platform API Specification",1606472047292
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606472047292
java.specification.version,sysinfo,,,"1.6",1606472047292
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606472047292
java.version,sysinfo,,,"1.6.0_23",1606472047292
java.vm.info,sysinfo,,,"mixed mode",1606472047292
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606472047292
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606472047293
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606472047293
java.vm.specification.version,sysinfo,,,"1.0",1606472047293
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606472047293
java.vm.version,sysinfo,,,"19.0-b09",1606472047293
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606472809970
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606472815445
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1606472815594
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1606472816952
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1606472817026
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1606472817036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472818347
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606472819511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472822974
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606472824334
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1606472824350
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606472830834
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1606472831428
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1606472831448
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1606472831450
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1606472831452
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1606472831473
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606472837321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472843984
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Cyprien/Documents/GIT/TP_VHDL/NIOS/CPU_NMEA/software/TestNMEA/TestNMEA.elf] return code: 8",1606472843989
error,log,,,"Downloading ELF Process failed",1606472844017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472852133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472865822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472869898
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606472870789
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606472876262
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606472880442
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606472882646
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/Cyprien/Documents/GIT/TP_VHDL/NIOS/CPU_NMEA/software/TestNMEA/TestNMEA.elf] return code: 8",1606472888279
error,log,,,"Downloading ELF Process failed",1606472888280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472888323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472890857
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606472897910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472912186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472915835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472937722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472941361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472947171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472952506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472976199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472980304
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606472981175
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606472986741
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606472991375
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1606472993494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1606472998540
