what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1604660146622
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1604660146624
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1604660146625
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1604660146627
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1604660146628
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1604660146629
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1604660146631
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1604660146633
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1604660146634
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1604660146636
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1604660146638
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1604660146642
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1604660146644
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1604660146645
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1604660146660
os,sysinfo,,,"win32",1604660146664
arch,sysinfo,,,"x86",1604660146664
ws,sysinfo,,,"win32",1604660146664
locale,sysinfo,,,"fr_FR",1604660146664
processors,sysinfo,,,"4",1604660146665
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1604660146665
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1604660146665
java.specification.name,sysinfo,,,"Java Platform API Specification",1604660146665
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660146665
java.specification.version,sysinfo,,,"1.6",1604660146665
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660146665
java.version,sysinfo,,,"1.6.0_23",1604660146665
java.vm.info,sysinfo,,,"mixed mode",1604660146665
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1604660146665
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1604660146665
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660146665
java.vm.specification.version,sysinfo,,,"1.0",1604660146665
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660146665
java.vm.version,sysinfo,,,"19.0-b09",1604660146665
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1604660146833
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1604660146851
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1604660146920
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1604660146941
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1604660149784
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1604660149786
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1604660149842
